Type,Md1,Md2,Md3,Md4,Mc1,Mc2,Mc3,Md5,Md6,Mc4,Mc5
M140-5-159,1,1,0,1,1,1,1,1,1,1,1
M140-5-16,1,1,0,1,1,1,1,1,1,1,0
M140-5-160,1,1,0,1,1,1,1,1,1,0,1
M140-5-161,1,1,0,1,1,1,0,1,1,1,1
M140-5-162,1,1,0,1,1,1,1,1,1,0,0
M140-5-163,1,1,1,1,1,1,0,1,1,1,1
M140-5-164,1,1,0,1,1,1,1,1,1,0,1
M140-5-165,1,1,0,1,1,1,0,1,1,0,0
M140-5-166,1,1,0,1,1,1,1,1,1,0,1
M140-5-167,1,1,0,1,1,1,1,1,1,0,0
M140-5-168,1,1,1,1,1,1,1,1,1,0,0
M140-5-169,1,1,0,1,1,1,0,1,1,1,1
M140-5-17,1,1,0,1,1,1,0,1,1,0,0
M140-5-170,1,1,0,1,1,1,0,1,1,0,0
M140-5-171,1,1,1,1,1,1,1,1,1,0,0
M140-5-172,1,1,1,1,1,1,1,1,1,1,1
M140-5-173,1,1,0,1,1,1,1,1,1,1,1
M140-5-174,1,1,0,1,1,1,1,1,1,0,0
M140-5-175,1,1,0,1,1,1,1,1,1,0,0
M140-5-176,1,1,0,1,1,1,1,1,1,1,1
M140-5-177,1,1,0,1,1,1,1,1,1,1,0
M140-5-178,1,1,0,1,1,1,1,1,1,0,1
M140-5-179,1,1,0,1,1,1,0,1,1,0,0
M140-5-18,1,1,1,1,1,1,1,1,1,1,1
M140-5-180,1,1,1,1,1,1,0,1,1,0,1
M140-5-181,1,1,0,1,1,1,1,1,1,0,0
M140-5-182,1,1,1,1,1,1,1,1,1,1,1
M140-5-183,1,1,0,1,1,1,0,1,1,1,1
M140-5-184,1,1,0,1,1,1,0,1,1,0,0
M140-5-185,1,1,1,1,1,1,0,1,1,0,1
M140-5-186,1,1,0,1,1,1,0,1,1,0,0
M140-5-187,1,1,0,1,1,1,1,1,1,0,0
M140-5-188,1,1,0,1,1,1,0,1,1,0,1
M140-5-189,1,1,0,1,1,1,0,1,1,1,1
M140-5-19,1,1,1,1,1,1,0,1,1,1,0
M140-5-190,1,1,1,1,1,1,1,1,1,0,0
M140-5-191,1,1,1,1,1,1,0,1,1,1,1
M140-5-192,1,1,0,1,1,1,1,1,1,1,0
M140-5-193,1,1,1,1,1,1,1,1,1,1,1
M140-5-194,1,1,0,1,1,1,1,1,1,1,1
M140-5-195,1,1,1,1,1,1,1,1,1,0,1
M140-5-196,1,1,0,1,1,1,1,1,1,0,1
M140-5-197,1,1,0,1,1,1,1,1,1,0,0
M140-5-198,1,1,1,1,1,1,0,1,1,1,1
M140-5-199,1,1,0,1,1,1,1,1,1,1,1
M140-5-2,1,1,0,1,1,1,0,1,1,0,0
M140-5-20,1,1,0,1,1,1,1,1,1,1,0
M140-5-200,1,1,0,1,1,1,0,1,1,0,1
M140-5-201,1,1,1,1,1,1,0,1,1,0,0
M140-5-202,1,1,1,1,1,1,1,1,1,0,1
M140-5-203,1,1,0,1,1,1,0,1,1,0,1
M140-5-204,1,1,0,1,1,1,1,1,1,0,0
M140-5-205,1,1,1,1,1,1,1,1,1,1,0
M140-5-206,1,1,0,1,1,1,0,1,1,1,0
M140-5-207,1,1,0,1,1,1,1,1,1,0,0
M140-5-208,1,1,1,1,1,1,0,1,1,0,1
M140-5-209,1,1,1,1,1,1,0,1,1,0,1
M140-5-21,1,1,0,1,1,1,1,1,1,0,0
M140-5-210,1,1,0,1,1,1,1,1,1,0,0
M140-5-211,1,1,1,1,1,1,0,1,1,0,0
M140-5-212,1,1,0,1,1,1,1,1,1,0,1
M140-5-213,1,1,0,1,1,1,0,1,1,1,0
M140-5-214,1,1,1,1,1,1,0,1,1,0,1
M140-5-215,1,1,1,1,1,1,1,1,1,0,0
M140-5-216,1,1,1,1,1,1,1,1,1,0,1
M140-5-217,1,1,1,1,1,1,1,1,1,1,0
M140-5-218,1,1,1,1,1,1,1,1,1,1,0
M140-5-219,1,1,1,1,1,1,1,1,1,1,1
M140-5-22,1,1,0,1,1,1,1,1,1,1,0
M140-5-220,1,1,0,1,1,1,1,1,1,1,1
M140-5-221,1,1,1,1,1,1,1,1,1,0,1
M140-5-222,1,1,1,1,1,1,1,1,1,1,1
M140-5-223,1,1,0,1,1,1,0,1,1,1,0
M140-5-224,1,1,1,1,1,1,1,1,1,1,0
M140-5-225,1,1,0,1,1,1,1,1,1,0,0
M140-5-226,1,1,1,1,1,1,0,1,1,1,1
M140-5-227,1,1,0,1,1,1,1,1,1,0,1
M140-5-228,1,1,0,1,1,1,1,1,1,1,0
M140-5-229,1,1,0,1,1,1,1,1,1,1,0
M140-5-23,1,1,1,1,1,1,0,1,1,1,1
M140-5-230,1,1,1,1,1,1,0,1,1,1,0
M140-5-231,1,1,0,1,1,1,1,1,1,1,1
M140-5-232,1,1,0,1,1,1,0,1,1,0,1
M140-5-233,1,1,0,1,1,1,0,1,1,1,0
M140-5-234,1,1,1,1,1,1,0,1,1,0,1
M140-5-235,1,1,1,1,1,1,1,1,1,1,0
M140-5-236,1,1,0,1,1,1,1,1,1,0,0
M140-5-237,1,1,1,1,1,1,1,1,1,0,0
M140-5-238,1,1,0,1,1,1,1,1,1,0,0
M140-5-239,1,1,0,1,1,1,0,1,1,1,0
M140-5-24,1,1,0,1,1,1,1,1,1,0,0
M140-5-240,1,1,0,1,1,1,0,1,1,1,1
M140-5-241,1,1,0,1,1,1,1,1,1,1,1
M140-5-242,1,1,0,1,1,1,1,1,1,0,0
M140-5-243,1,1,1,1,1,1,0,1,1,0,0
M140-5-244,1,1,0,1,1,1,0,1,1,0,0
M140-5-245,1,1,0,1,1,1,1,1,1,0,1
M140-5-246,1,1,0,1,1,1,0,1,1,1,0
M140-5-247,1,1,0,1,1,1,1,1,1,1,0
M140-5-248,1,1,0,1,1,1,1,1,1,1,0
M140-5-249,1,1,1,1,1,1,1,1,1,1,1
M140-5-25,1,1,1,1,1,1,1,1,1,1,1
M140-5-250,1,1,1,1,1,1,1,1,1,0,1
M140-5-251,1,1,1,1,1,1,0,1,1,1,0
M140-5-252,1,1,0,1,1,1,0,1,1,1,0
M140-5-253,1,1,1,1,1,1,1,1,1,0,1
M140-5-254,1,1,0,1,1,1,1,1,1,0,0
M140-5-255,1,1,0,1,1,1,1,1,1,1,0
M140-5-256,1,1,0,1,1,1,1,1,1,0,0
M140-5-257,1,1,1,1,1,1,1,1,1,0,1
M140-5-258,1,1,0,1,1,1,0,1,1,1,1
M140-5-259,1,1,0,1,1,1,0,1,1,1,1
M140-5-26,1,1,1,1,1,1,0,1,1,0,1
M140-5-260,1,1,0,1,1,1,1,1,1,0,0
M140-5-261,1,1,1,1,1,1,0,1,1,1,1
M140-5-262,1,1,1,1,1,1,1,1,1,0,0
M140-5-263,1,1,0,1,1,1,1,1,1,0,0
M140-5-264,1,1,0,1,1,1,1,1,1,1,0
M140-5-265,1,1,0,1,1,1,1,1,1,1,1
M140-5-266,1,1,0,1,1,1,1,1,1,1,1
M140-5-267,1,1,0,1,1,1,1,1,1,1,1
M140-5-268,1,1,0,1,1,1,0,1,1,1,1
M140-5-269,1,1,0,1,1,1,0,1,1,1,0
M140-5-27,1,1,0,1,1,1,1,1,1,0,1
M140-5-270,1,1,1,1,1,1,1,1,1,1,1
M140-5-271,1,1,1,1,1,1,0,1,1,0,1
M140-5-272,1,1,1,1,1,1,1,1,1,0,1
M140-5-273,1,1,0,1,1,1,0,1,1,1,0
M140-5-274,1,1,0,1,1,1,0,1,1,1,0
M140-5-275,1,1,0,1,1,1,0,1,1,1,1
M140-5-276,1,1,1,1,1,1,0,1,1,1,0
M140-5-277,1,1,1,1,1,1,1,1,1,1,0
M140-5-278,1,1,1,1,1,1,1,1,1,0,0
M140-5-279,1,1,1,1,1,1,0,1,1,0,1
M140-5-28,1,1,1,1,1,1,0,1,1,0,0
M140-5-280,1,1,1,1,1,1,0,1,1,1,1
M140-5-281,1,1,0,1,1,1,1,1,1,1,0
M140-5-282,1,1,0,1,1,1,1,1,1,0,1
M140-5-283,1,1,1,1,1,1,1,1,1,0,0
M140-5-284,1,1,1,1,1,1,1,1,1,1,0
M140-5-285,1,1,1,1,1,1,0,1,1,0,0
M140-5-286,1,1,1,1,1,1,1,1,1,1,1
M140-5-287,1,1,1,1,1,1,1,1,1,1,1
M140-5-288,1,1,1,1,1,1,1,1,1,0,1
M140-5-289,1,1,0,1,1,1,1,1,1,1,0
M140-5-29,1,1,0,1,1,1,1,1,1,1,1
M140-5-290,1,1,1,1,1,1,0,1,1,0,1
M140-5-291,1,1,1,1,1,1,1,1,1,0,0
M140-5-292,1,1,0,1,1,1,0,1,1,0,1
M140-5-293,1,1,0,1,1,1,0,1,1,1,1
M140-5-294,1,1,1,1,1,1,1,1,1,1,1
M140-5-295,1,1,1,1,1,1,1,1,1,0,0
M140-5-296,1,1,0,1,1,1,1,1,1,1,0
M140-5-297,1,1,1,1,1,1,0,1,1,0,1
M140-5-298,1,1,0,1,1,1,0,1,1,1,1
M140-5-299,1,1,1,1,1,1,1,1,1,0,0
M140-5-3,1,1,1,1,1,1,1,1,1,0,1
M140-5-30,1,1,0,1,1,1,0,1,1,1,0
M140-5-300,1,1,1,1,1,1,1,1,1,0,0
M140-5-301,1,1,0,1,1,1,1,1,1,0,0
M140-5-302,1,1,0,1,1,1,0,1,1,0,1
M140-5-303,1,1,1,1,1,1,0,1,1,1,1
M140-5-304,1,1,1,1,1,1,1,1,1,0,0
M140-5-305,1,1,1,1,1,1,0,1,1,1,0
M140-5-306,1,1,0,1,1,1,1,1,1,1,1
M140-5-307,1,1,1,1,1,1,1,1,1,0,0
M140-5-308,1,1,0,1,1,1,1,1,1,1,0
M140-5-309,1,1,1,1,1,1,1,1,1,1,0
M140-5-31,1,1,0,1,1,1,0,1,1,0,0
M140-5-310,1,1,0,1,1,1,1,1,1,1,0
M140-5-311,1,1,1,1,1,1,1,1,1,0,1
M140-5-312,1,1,1,1,1,1,0,1,1,0,0
M140-5-313,1,1,1,1,1,1,0,1,1,0,1
M140-5-314,1,1,1,1,1,1,1,1,1,1,0
M140-5-315,1,1,1,1,1,1,0,1,1,1,1
M140-5-316,1,1,1,1,1,1,0,1,1,0,0
M140-5-317,1,1,1,1,1,1,0,1,1,0,0
M140-5-318,1,1,1,1,1,1,0,1,1,1,0
M140-5-319,1,1,0,1,1,1,0,1,1,0,0
M140-5-32,1,1,1,1,1,1,0,1,1,1,1
M140-5-320,1,1,1,1,1,1,0,1,1,0,1
M140-5-321,1,1,1,1,1,1,0,1,1,0,1
M140-5-322,1,1,0,1,1,1,0,1,1,1,0
M140-5-323,1,1,0,1,1,1,0,1,1,1,0
M140-5-324,1,1,1,1,1,1,0,1,1,0,0
M140-5-325,1,1,1,1,1,1,0,1,1,0,0
M140-5-326,1,1,0,1,1,1,0,1,1,0,1
M140-5-327,1,1,1,1,1,1,1,1,1,1,0
M140-5-328,1,1,0,1,1,1,0,1,1,1,0
M140-5-329,1,1,1,1,1,1,1,1,1,1,1
M140-5-33,1,1,0,1,1,1,1,1,1,1,1
M140-5-330,1,1,0,1,1,1,1,1,1,0,1
M140-5-331,1,1,0,1,1,1,1,1,1,0,1
M140-5-332,1,1,0,1,1,1,1,1,1,0,1
M140-5-333,1,1,1,1,1,1,1,1,1,0,0
M140-5-334,1,1,0,1,1,1,0,1,1,1,0
M140-5-335,1,1,0,1,1,1,1,1,1,0,0
M140-5-336,1,1,0,1,1,1,0,1,1,0,1
M140-5-337,1,1,1,1,1,1,1,1,1,1,1
M140-5-338,1,1,1,1,1,1,0,1,1,1,0
M140-5-339,1,1,1,1,1,1,0,1,1,1,0
M140-5-34,1,1,1,1,1,1,0,1,1,0,1
M140-5-340,1,1,1,1,1,1,1,1,1,0,0
M140-5-341,1,1,0,1,1,1,1,1,1,1,1
M140-5-342,1,1,0,1,1,1,1,1,1,0,0
M140-5-343,1,1,0,1,1,1,1,1,1,0,0
M140-5-344,1,1,1,1,1,1,1,1,1,1,0
M140-5-345,1,1,1,1,1,1,1,1,1,0,1
M140-5-346,1,1,1,1,1,1,0,1,1,0,0
M140-5-347,1,1,1,1,1,1,1,1,1,1,1
M140-5-348,1,1,1,1,1,1,0,1,1,1,0
M140-5-349,1,1,1,1,1,1,1,1,1,1,1
M140-5-35,1,1,0,1,1,1,1,1,1,1,1
M140-5-350,1,1,0,1,1,1,1,1,1,0,1
M140-5-351,1,1,0,1,1,1,0,1,1,1,1
M140-5-352,1,1,1,1,1,1,0,1,1,0,0
M140-5-353,1,1,0,1,1,1,1,1,1,1,0
M140-5-354,1,1,0,1,1,1,1,1,1,0,1
M140-5-355,1,1,0,1,1,1,1,1,1,0,1
M140-5-356,1,1,1,1,1,1,1,1,1,1,1
M140-5-357,1,1,1,1,1,1,0,1,1,1,1
M140-5-358,1,1,0,1,1,1,0,1,1,1,1
M140-5-359,1,1,0,1,1,1,0,1,1,1,0
M140-5-36,1,1,0,1,1,1,1,1,1,0,1
M140-5-360,1,1,0,1,1,1,1,1,1,1,0
M140-5-361,1,1,1,1,1,1,0,1,1,0,0
M140-5-362,1,1,1,1,1,1,1,1,1,0,0
M140-5-363,1,1,1,1,1,1,0,1,1,1,0
M140-5-364,1,1,0,1,1,1,1,1,1,1,1
M140-5-365,1,1,0,1,1,1,1,1,1,0,0
M140-5-366,1,1,0,1,1,1,1,1,1,1,1
M140-5-367,1,1,1,1,1,1,1,1,1,0,1
M140-5-368,1,1,0,1,1,1,0,1,1,0,1
M140-5-369,1,1,1,1,1,1,1,1,1,1,1
M140-5-37,1,1,0,1,1,1,0,1,1,1,1
M140-5-370,1,1,0,1,1,1,0,1,1,1,1
M140-5-371,1,1,0,1,1,1,0,1,1,0,0
M140-5-372,1,1,1,1,1,1,0,1,1,0,1
M140-5-373,1,1,0,1,1,1,1,1,1,1,1
M140-5-374,1,1,0,1,1,1,1,1,1,0,0
M140-5-375,1,1,1,1,1,1,0,1,1,0,1
M140-5-376,1,1,1,1,1,1,0,1,1,0,1
M140-5-377,1,1,1,1,1,1,1,1,1,1,1
M140-5-378,1,1,0,1,1,1,0,1,1,0,0
M140-5-379,1,1,1,1,1,1,1,1,1,1,1
M140-5-38,1,1,0,1,1,1,0,1,1,0,0
M140-5-380,1,1,0,1,1,1,0,1,1,0,0
M140-5-381,1,1,0,1,1,1,1,1,1,0,1
M140-5-382,1,1,1,1,1,1,0,1,1,0,1
M140-5-383,1,1,1,1,1,1,0,1,1,1,1
M140-5-384,1,1,0,1,1,1,0,1,1,1,1
M140-5-385,1,1,0,1,1,1,0,1,1,0,1
M140-5-386,1,1,0,1,1,1,1,1,1,1,0
M140-5-387,1,1,1,1,1,1,1,1,1,0,0
M140-5-388,1,1,1,1,1,1,0,1,1,1,0
M140-5-389,1,1,1,1,1,1,0,1,1,1,1
M140-5-39,1,1,0,1,1,1,0,1,1,0,1
M140-5-390,1,1,1,1,1,1,1,1,1,0,1
M140-5-391,1,1,0,1,1,1,1,1,1,1,0
M140-5-392,1,1,1,1,1,1,1,1,1,0,0
M140-5-393,1,1,0,1,1,1,1,1,1,0,0
M140-5-394,1,1,0,1,1,1,0,1,1,0,1
M140-5-395,1,1,0,1,1,1,1,1,1,1,0
M140-5-396,1,1,0,1,1,1,0,1,1,1,0
M140-5-397,1,1,0,1,1,1,1,1,1,1,0
M140-5-398,1,1,1,1,1,1,0,1,1,0,0
M140-5-399,1,1,1,1,1,1,1,1,1,0,0
M140-5-4,1,1,1,1,1,1,0,1,1,1,0
M140-5-40,1,1,0,1,1,1,1,1,1,1,1
M140-5-400,1,1,1,1,1,1,0,1,1,0,0
M140-5-401,1,1,0,1,1,1,1,1,1,1,0
M140-5-402,1,1,0,1,1,1,1,1,1,1,1
M140-5-403,1,1,0,1,1,1,0,1,1,1,1
M140-5-404,1,1,0,1,1,1,1,1,1,0,1
M140-5-405,1,1,0,1,1,1,0,1,1,1,0
M140-5-406,1,1,0,1,1,1,1,1,1,1,0
M140-5-407,1,1,0,1,1,1,0,1,1,0,0
M140-5-408,1,1,0,1,1,1,1,1,1,0,1
M140-5-409,1,1,0,1,1,1,1,1,1,0,0
M140-5-41,1,1,1,1,1,1,0,1,1,1,1
M140-5-410,1,1,1,1,1,1,0,1,1,1,1
M140-5-411,1,1,0,1,1,1,1,1,1,0,1
M140-5-412,1,1,1,1,1,1,1,1,1,1,1
M140-5-413,1,1,1,1,1,1,1,1,1,1,1
M140-5-414,1,1,1,1,1,1,1,1,1,1,0
M140-5-415,1,1,1,1,1,1,1,1,1,1,0
M140-5-416,1,1,1,1,1,1,1,1,1,0,1
M140-5-417,1,1,1,1,1,1,1,1,1,1,0
M140-5-418,1,1,0,1,1,1,0,1,1,1,1
M140-5-419,1,1,0,1,1,1,1,1,1,0,1
M140-5-42,1,1,0,1,1,1,0,1,1,1,1
M140-5-420,1,1,0,1,1,1,1,1,1,0,1
M140-5-421,1,1,0,1,1,1,1,1,1,1,0
M140-5-422,1,1,0,1,1,1,1,1,1,1,0
M140-5-423,1,1,1,1,1,1,1,1,1,1,1
M140-5-424,1,1,0,1,1,1,0,1,1,0,1
M140-5-425,1,1,0,1,1,1,0,1,1,1,0
M140-5-426,1,1,1,1,1,1,0,1,1,1,1
M140-5-427,1,1,0,1,1,1,1,1,1,0,0
M140-5-428,1,1,0,1,1,1,0,1,1,1,1
M140-5-429,1,1,0,1,1,1,1,1,1,1,0
M140-5-43,1,1,0,1,1,1,0,1,1,1,1
M140-5-430,1,1,1,1,1,1,0,1,1,1,0
M140-5-431,1,1,1,1,1,1,0,1,1,0,0
M140-5-432,1,1,0,1,1,1,0,1,1,0,1
M140-5-433,1,1,0,1,1,1,0,1,1,0,1
M140-5-434,1,1,0,1,1,1,1,1,1,0,1
M140-5-435,1,1,1,1,1,1,1,1,1,0,1
M140-5-436,1,1,1,1,1,1,0,1,1,1,1
M140-5-437,1,1,0,1,1,1,0,1,1,1,0
M140-5-438,1,1,1,1,1,1,0,1,1,0,0
M140-5-439,1,1,0,1,1,1,0,1,1,0,0
M140-5-44,1,1,0,1,1,1,0,1,1,0,0
M140-5-440,1,1,0,1,1,1,0,1,1,0,0
M140-5-441,1,1,1,1,1,1,0,1,1,1,1
M140-5-442,1,1,0,1,1,1,0,1,1,1,0
M140-5-443,1,1,0,1,1,1,0,1,1,1,1
M140-5-444,1,1,1,1,1,1,0,1,1,0,0
M140-5-445,1,1,0,1,1,1,0,1,1,0,1
M140-5-446,1,1,1,1,1,1,1,1,1,0,0
M140-5-447,1,1,1,1,1,1,1,1,1,1,1
M140-5-448,1,1,0,1,1,1,1,1,1,0,1
M140-5-449,1,1,0,1,1,1,1,1,1,1,1
M140-5-45,1,1,0,1,1,1,0,1,1,1,1
M140-5-450,1,1,1,1,1,1,0,1,1,1,1
M140-5-451,1,1,0,1,1,1,1,1,1,1,0
M140-5-452,1,1,0,1,1,1,1,1,1,0,1
M140-5-453,1,1,1,1,1,1,1,1,1,0,1
M140-5-454,1,1,0,1,1,1,1,1,1,1,1
M140-5-455,1,1,0,1,1,1,1,1,1,0,0
M140-5-456,1,1,1,1,1,1,0,1,1,1,1
M140-5-457,1,1,1,1,1,1,0,1,1,1,1
M140-5-458,1,1,0,1,1,1,0,1,1,1,1
M140-5-459,1,1,0,1,1,1,1,1,1,1,0
M140-5-46,1,1,0,1,1,1,1,1,1,0,0
M140-5-460,1,1,1,1,1,1,1,1,1,0,0
M140-5-461,1,1,0,1,1,1,1,1,1,0,1
M140-5-462,1,1,1,1,1,1,0,1,1,1,0
M140-5-463,1,1,0,1,1,1,0,1,1,0,0
M140-5-464,1,1,0,1,1,1,1,1,1,0,0
M140-5-465,1,1,0,1,1,1,0,1,1,1,0
M140-5-466,1,1,1,1,1,1,0,1,1,0,0
M140-5-467,1,1,1,1,1,1,1,1,1,1,0
M140-5-468,1,1,1,1,1,1,1,1,1,0,1
M140-5-469,1,1,0,1,1,1,0,1,1,1,0
M140-5-47,1,1,0,1,1,1,1,1,1,1,0
M140-5-470,1,1,1,1,1,1,0,1,1,1,0
M140-5-471,1,1,0,1,1,1,1,1,1,1,1
M140-5-472,1,1,1,1,1,1,1,1,1,0,1
M140-5-473,1,1,0,1,1,1,1,1,1,0,1
M140-5-474,1,1,1,1,1,1,0,1,1,0,1
M140-5-475,1,1,1,1,1,1,0,1,1,1,0
M140-5-476,1,1,0,1,1,1,0,1,1,0,0
M140-5-477,1,1,1,1,1,1,0,1,1,0,1
M140-5-478,1,1,0,1,1,1,1,1,1,0,1
M140-5-479,1,1,1,1,1,1,1,1,1,0,1
M140-5-48,1,1,0,1,1,1,1,1,1,1,0
M140-5-480,1,1,1,1,1,1,1,1,1,1,0
M140-5-481,1,1,0,1,1,1,1,1,1,0,1
M140-5-482,1,1,1,1,1,1,0,1,1,0,1
M140-5-483,1,1,0,1,1,1,0,1,1,0,0
M140-5-484,1,1,0,1,1,1,1,1,1,0,1
M140-5-485,1,1,0,1,1,1,0,1,1,1,0
M140-5-486,1,1,1,1,1,1,1,1,1,0,1
M140-5-487,1,1,0,1,1,1,0,1,1,0,1
M140-5-488,1,1,1,1,1,1,0,1,1,0,0
M140-5-489,1,1,1,1,1,1,0,1,1,1,0
M140-5-49,1,1,1,1,1,1,0,1,1,0,0
M140-5-490,1,1,1,1,1,1,0,1,1,0,1
M140-5-491,1,1,1,1,1,1,0,1,1,0,0
M140-5-492,1,1,1,1,1,1,1,1,1,0,1
M140-5-493,1,1,1,1,1,1,0,1,1,0,0
M140-5-494,1,1,0,1,1,1,0,1,1,1,1
M140-5-495,1,1,0,1,1,1,0,1,1,0,0
M140-5-496,1,1,1,1,1,1,0,1,1,1,0
M140-5-497,1,1,0,1,1,1,0,1,1,0,1
M140-5-498,1,1,1,1,1,1,0,1,1,1,1
M140-5-499,1,1,0,1,1,1,1,1,1,0,0
M140-5-5,1,1,1,1,1,1,1,1,1,0,1
M140-5-50,1,1,0,1,1,1,0,1,1,0,1
M140-5-500,1,1,0,1,1,1,0,1,1,1,0
M140-5-501,1,1,0,1,1,1,0,1,1,1,0
M140-5-502,1,1,1,1,1,1,1,1,1,0,0
M140-5-503,1,1,0,1,1,1,0,1,1,0,1
M140-5-504,1,1,1,1,1,1,1,1,1,0,0
M140-5-505,1,1,1,1,1,1,0,1,1,0,1
M140-5-506,1,1,1,1,1,1,0,1,1,1,1
M140-5-507,1,1,0,1,1,1,1,1,1,1,0
M140-5-508,1,1,0,1,1,1,0,1,1,0,0
M140-5-509,1,1,1,1,1,1,1,1,1,0,1
M140-5-51,1,1,1,1,1,1,1,1,1,0,0
M140-5-510,1,1,1,1,1,1,1,1,1,1,0
M140-5-511,1,1,0,1,1,1,1,1,1,1,1
M140-5-512,1,1,1,1,1,1,1,1,1,0,1
M140-5-513,1,1,0,1,1,1,0,1,1,0,1
M140-5-514,1,1,0,1,1,1,0,1,1,1,0
M140-5-515,1,1,0,1,1,1,0,1,1,0,1
M140-5-516,1,1,0,1,1,1,0,1,1,0,0
M140-5-517,1,1,1,1,1,1,1,1,1,1,1
M140-5-518,1,1,0,1,1,1,0,1,1,0,1
M140-5-519,1,1,1,1,1,1,1,1,1,1,0
M140-5-52,1,1,0,1,1,1,0,1,1,0,1
M140-5-520,1,1,1,1,1,1,0,1,1,1,1
M140-5-521,1,1,0,1,1,1,1,1,1,1,1
M140-5-522,1,1,1,1,1,1,0,1,1,1,0
M140-5-523,1,1,0,1,1,1,0,1,1,0,1
M140-5-524,1,1,0,1,1,1,1,1,1,1,1
M140-5-525,1,1,1,1,1,1,1,1,1,1,1
M140-5-526,1,1,1,1,1,1,1,1,1,0,1
M140-5-527,1,1,1,1,1,1,1,1,1,0,1
M140-5-528,1,1,0,1,1,1,1,1,1,0,1
M140-5-529,1,1,1,1,1,1,0,1,1,1,1
M140-5-53,1,1,0,1,1,1,0,1,1,1,1
M140-5-530,1,1,0,1,1,1,1,1,1,1,0
M140-5-531,1,1,0,1,1,1,1,1,1,1,1
M140-5-532,1,1,0,1,1,1,0,1,1,0,0
M140-5-533,1,1,0,1,1,1,0,1,1,1,1
M140-5-534,1,1,0,1,1,1,1,1,1,0,0
M140-5-535,1,1,0,1,1,1,0,1,1,0,1
M140-5-536,1,1,1,1,1,1,0,1,1,0,1
M140-5-537,1,1,1,1,1,1,1,1,1,0,0
M140-5-538,1,1,0,1,1,1,0,1,1,0,0
M140-5-539,1,1,1,1,1,1,1,1,1,0,0
M140-5-54,1,1,0,1,1,1,1,1,1,0,1
M140-5-540,1,1,0,1,1,1,1,1,1,1,1
M140-5-541,1,1,0,1,1,1,0,1,1,1,0
M140-5-542,1,1,0,1,1,1,1,1,1,1,1
M140-5-543,1,1,0,1,1,1,0,1,1,0,0
M140-5-544,1,1,0,1,1,1,1,1,1,0,0
M140-5-545,1,1,0,1,1,1,0,1,1,1,0
M140-5-546,1,1,0,1,1,1,1,1,1,1,0
M140-5-547,1,1,0,1,1,1,1,1,1,1,0
M140-5-548,1,1,0,1,1,1,0,1,1,0,1
M140-5-549,1,1,1,1,1,1,0,1,1,0,1
M140-5-55,1,1,0,1,1,1,1,1,1,0,1
M140-5-550,1,1,0,1,1,1,1,1,1,1,1
M140-5-551,1,1,0,1,1,1,0,1,1,1,1
M140-5-552,1,1,0,1,1,1,1,1,1,1,0
M140-5-553,1,1,0,1,1,1,1,1,1,1,0
M140-5-554,1,1,0,1,1,1,0,1,1,1,1
M140-5-555,1,1,0,1,1,1,0,1,1,1,0
M140-5-556,1,1,0,1,1,1,0,1,1,1,0
M140-5-557,1,1,0,1,1,1,0,1,1,1,1
M140-5-558,1,1,0,1,1,1,1,1,1,1,1
M140-5-559,1,1,0,1,1,1,0,1,1,0,1
M140-5-56,1,1,0,1,1,1,1,1,1,1,0
M140-5-560,1,1,0,1,1,1,0,1,1,1,1
M140-5-561,1,1,1,1,1,1,1,1,1,1,1
M140-5-562,1,1,1,1,1,1,1,1,1,0,0
M140-5-563,1,1,1,1,1,1,0,1,1,1,1
M140-5-564,1,1,1,1,1,1,1,1,1,0,0
M140-5-565,1,1,1,1,1,1,1,1,1,1,1
M140-5-566,1,1,1,1,1,1,0,1,1,1,1
M140-5-567,1,1,1,1,1,1,0,1,1,0,1
M140-5-568,1,1,0,1,1,1,0,1,1,0,1
M140-5-569,1,1,0,1,1,1,0,1,1,1,1
M140-5-57,1,1,0,1,1,1,1,1,1,0,0
M140-5-570,1,1,0,1,1,1,1,1,1,0,1
M140-5-571,1,1,0,1,1,1,1,1,1,1,0
M140-5-572,1,1,0,1,1,1,1,1,1,0,0
M140-5-573,1,1,0,1,1,1,0,1,1,1,0
M140-5-574,1,1,0,1,1,1,0,1,1,0,0
M140-5-575,1,1,0,1,1,1,1,1,1,0,1
M140-5-576,1,1,1,1,1,1,0,1,1,0,0
M140-5-577,1,1,1,1,1,1,1,1,1,1,1
M140-5-578,1,1,0,1,1,1,0,1,1,0,0
M140-5-579,1,1,0,1,1,1,0,1,1,0,0
M140-5-58,1,1,1,1,1,1,1,1,1,1,1
M140-5-580,1,1,0,1,1,1,1,1,1,0,1
M140-5-581,1,1,1,1,1,1,0,1,1,1,1
M140-5-582,1,1,0,1,1,1,0,1,1,1,0
M140-5-583,1,1,1,1,1,1,0,1,1,1,0
M140-5-584,1,1,0,1,1,1,0,1,1,0,1
M140-5-585,1,1,1,1,1,1,1,1,1,0,1
M140-5-586,1,1,0,1,1,1,0,1,1,0,1
M140-5-587,1,1,0,1,1,1,1,1,1,1,0
M140-5-588,1,1,1,1,1,1,0,1,1,1,0
M140-5-589,1,1,0,1,1,1,0,1,1,1,0
M140-5-59,1,1,1,1,1,1,0,1,1,0,0
M140-5-590,1,1,0,1,1,1,1,1,1,1,0
